EnglishTransCityName,EnglishCityName,CountOfTweets,prev,PctChange,Date,Hour
Lviv,Lviv,60,54,11.11111111111111,2022-03-05,19
Lviv,Lviv,72,38,89.47368421052632,2022-03-05,21
Lviv,Lviv,32,24,33.333333333333336,2022-03-06,0
Lviv,Lviv,35,25,40.0,2022-03-06,2
Lviv,Lviv,22,21,4.761904761904762,2022-03-06,6
Lviv,Lviv,21,16,31.25,2022-03-06,8
Lviv,Lviv,56,11,409.09090909090907,2022-03-06,11
Lviv,Lviv,35,25,40.0,2022-03-06,13
Lviv,Lviv,64,24,166.66666666666666,2022-03-06,15
Lviv,Lviv,17,16,6.25,2022-03-06,19
Lviv,Lviv,16,12,33.333333333333336,2022-03-06,22
Lviv,Lviv,14,9,55.55555555555556,2022-03-07,1
Lviv,Lviv,10,5,100.0,2022-03-07,3
Lviv,Lviv,14,10,40.0,2022-03-07,4
Lviv,Lviv,8,6,33.333333333333336,2022-03-07,7
Lviv,Lviv,17,8,112.5,2022-03-07,8
Lviv,Lviv,9,7,28.571428571428573,2022-03-07,10
Lviv,Lviv,8,6,33.333333333333336,2022-03-07,12
Lviv,Lviv,11,5,120.0,2022-03-07,15
Lviv,Lviv,18,6,200.0,2022-03-07,17
Lviv,Lviv,6,5,20.0,2022-03-07,19
Lviv,Lviv,5,1,400.0,2022-03-07,22
Lviv,Lviv,10,5,100.0,2022-03-07,23
Lviv,Lviv,67,8,737.5,2022-03-08,1
Lviv,Lviv,7,3,133.33333333333334,2022-03-08,9
Lviv,Lviv,38,7,442.85714285714283,2022-03-08,10
Lviv,Lviv,20,7,185.71428571428572,2022-03-08,12
Lviv,Lviv,39,16,143.75,2022-03-08,14
Lviv,Lviv,24,8,200.0,2022-03-08,20
Lviv,Lviv,26,24,8.333333333333334,2022-03-08,21
Lviv,Lviv,16,9,77.77777777777777,2022-03-09,0
Lviv,Lviv,10,7,42.857142857142854,2022-03-09,3
Lviv,Lviv,10,2,400.0,2022-03-09,6
Lviv,Lviv,11,10,10.0,2022-03-09,7
Lviv,Lviv,10,1,900.0,2022-03-09,10
Lviv,Lviv,9,4,125.0,2022-03-09,13
Lviv,Lviv,8,2,300.0,2022-03-09,18
Lviv,Lviv,4,3,33.333333333333336,2022-03-09,21
Lviv,Lviv,8,2,300.0,2022-03-10,1
Lviv,Lviv,5,4,25.0,2022-03-10,4
Lviv,Lviv,7,4,75.0,2022-03-10,6
Lviv,Lviv,3,2,50.0,2022-03-10,9
Lviv,Lviv,3,1,200.0,2022-03-10,11
Lviv,Lviv,5,2,150.0,2022-03-10,13
Lviv,Lviv,6,5,20.0,2022-03-10,15
Lviv,Lviv,9,2,350.0,2022-03-10,20
Lviv,Lviv,4,3,33.333333333333336,2022-03-10,23
Lviv,Lviv,5,4,25.0,2022-03-11,0
Lviv,Lviv,9,5,80.0,2022-03-11,1
Lviv,Lviv,10,9,11.11111111111111,2022-03-11,2
Lviv,Lviv,11,10,10.0,2022-03-11,3
Lviv,Lviv,9,8,12.5,2022-03-11,5
Lviv,Lviv,12,9,33.333333333333336,2022-03-11,6
Lviv,Lviv,9,2,350.0,2022-03-11,9
Lviv,Lviv,13,7,85.71428571428571,2022-03-11,11
Lviv,Lviv,2,1,100.0,2022-03-11,19
Lviv,Lviv,6,2,200.0,2022-03-11,20
Lviv,Lviv,7,6,16.666666666666668,2022-03-11,21
Lviv,Lviv,11,4,175.0,2022-03-12,0
Lviv,Lviv,12,3,300.0,2022-03-12,3
Lviv,Lviv,8,6,33.333333333333336,2022-03-12,6
Lviv,Lviv,8,5,60.0,2022-03-12,8
Lviv,Lviv,13,8,62.5,2022-03-12,9
Lviv,Lviv,6,4,50.0,2022-03-12,12
Lviv,Lviv,12,6,100.0,2022-03-12,14
Lviv,Lviv,7,5,40.0,2022-03-12,18
Lviv,Lviv,4,3,33.333333333333336,2022-03-12,20
Lviv,Lviv,8,4,100.0,2022-03-12,21
Lviv,Lviv,5,4,25.0,2022-03-13,0
Lviv,Lviv,18,5,260.0,2022-03-13,2
Lviv,Lviv,193,17,1035.2941176470588,2022-03-13,4
Lviv,Lviv,470,193,143.52331606217618,2022-03-13,5
Lviv,Lviv,250,171,46.198830409356724,2022-03-13,8
Lviv,Lviv,341,240,42.083333333333336,2022-03-13,10
Lviv,Lviv,413,341,21.114369501466275,2022-03-13,11
Lviv,Lviv,211,187,12.834224598930481,2022-03-13,14
Lviv,Lviv,128,106,20.754716981132077,2022-03-13,17
Lviv,Lviv,73,68,7.352941176470588,2022-03-13,20
Lviv,Lviv,75,56,33.92857142857143,2022-03-13,23
Lviv,Lviv,77,75,2.6666666666666665,2022-03-14,0
Lviv,Lviv,68,56,21.428571428571427,2022-03-14,3
Lviv,Lviv,45,38,18.42105263157895,2022-03-14,6
Lviv,Lviv,24,8,200.0,2022-03-14,10
Lviv,Lviv,46,24,91.66666666666667,2022-03-14,11
Lviv,Lviv,12,8,50.0,2022-03-14,14
Lviv,Lviv,15,9,66.66666666666667,2022-03-14,16
Lviv,Lviv,29,4,625.0,2022-03-14,18
Lviv,Lviv,6,4,50.0,2022-03-14,21
Lviv,Lviv,7,6,16.666666666666668,2022-03-14,22
Lviv,Lviv,17,7,142.85714285714286,2022-03-14,23
Lviv,Lviv,32,17,88.23529411764706,2022-03-15,0
Lviv,Lviv,14,4,250.0,2022-03-15,3
Lviv,Lviv,7,6,16.666666666666668,2022-03-15,6
Lviv,Lviv,10,7,42.857142857142854,2022-03-15,7
Lviv,Lviv,64,9,611.1111111111111,2022-03-15,9
Lviv,Lviv,10,4,150.0,2022-03-15,13
Lviv,Lviv,20,10,100.0,2022-03-15,14
Lviv,Lviv,25,17,47.05882352941177,2022-03-15,17
Lviv,Lviv,44,25,76.0,2022-03-15,18
Lviv,Lviv,22,11,100.0,2022-03-15,21
Lviv,Lviv,20,14,42.857142857142854,2022-03-16,0
Lviv,Lviv,32,18,77.77777777777777,2022-03-16,2
Lviv,Lviv,34,32,6.25,2022-03-16,3
Lviv,Lviv,20,17,17.647058823529413,2022-03-16,5
Lviv,Lviv,20,19,5.2631578947368425,2022-03-16,7
Lviv,Lviv,22,10,120.0,2022-03-16,9
Lviv,Lviv,12,8,50.0,2022-03-16,12
Lviv,Lviv,20,12,66.66666666666667,2022-03-16,13
Lviv,Lviv,8,4,100.0,2022-03-16,15
Lviv,Lviv,3,1,200.0,2022-03-16,17
Lviv,Lviv,5,3,66.66666666666667,2022-03-16,18
Lviv,Lviv,3,2,50.0,2022-03-16,20
Lviv,Lviv,8,3,166.66666666666666,2022-03-16,22
Lviv,Lviv,11,8,37.5,2022-03-17,0
Lviv,Lviv,6,5,20.0,2022-03-17,2
Lviv,Lviv,4,2,100.0,2022-03-17,6
Lviv,Lviv,5,4,25.0,2022-03-17,7
Lviv,Lviv,9,2,350.0,2022-03-17,9
Lviv,Lviv,5,3,66.66666666666667,2022-03-17,12
Lviv,Lviv,70,5,1300.0,2022-03-17,13
Lviv,Lviv,10,6,66.66666666666667,2022-03-17,18
Lviv,Lviv,14,8,75.0,2022-03-17,20
Lviv,Lviv,5,2,150.0,2022-03-18,0
Lviv,Lviv,5,1,400.0,2022-03-18,2
Lviv,Lviv,9,5,80.0,2022-03-18,3
Lviv,Lviv,66,9,633.3333333333334,2022-03-18,4
Lviv,Lviv,254,66,284.8484848484849,2022-03-18,5
Lviv,Lviv,289,254,13.779527559055119,2022-03-18,6
Lviv,Lviv,351,129,172.09302325581396,2022-03-18,10
Lviv,Lviv,544,351,54.98575498575499,2022-03-18,11
Lviv,Lviv,849,544,56.06617647058823,2022-03-18,12
Lviv,Lviv,761,678,12.24188790560472,2022-03-18,15
Lviv,Lviv,383,357,7.282913165266106,2022-03-18,20
Lviv,Lviv,398,383,3.91644908616188,2022-03-18,21
Lviv,Lviv,313,219,42.922374429223744,2022-03-18,23
Lviv,Lviv,182,158,15.189873417721518,2022-03-19,6
Lviv,Lviv,199,182,9.340659340659341,2022-03-19,7
Lviv,Lviv,194,178,8.98876404494382,2022-03-19,9
Lviv,Lviv,97,81,19.753086419753085,2022-03-19,12
Lviv,Lviv,75,72,4.166666666666667,2022-03-19,14
Lviv,Lviv,146,51,186.27450980392157,2022-03-19,17
Lviv,Lviv,90,78,15.384615384615385,2022-03-19,19
Lviv,Lviv,92,90,2.2222222222222223,2022-03-19,20
Lviv,Lviv,80,73,9.58904109589041,2022-03-19,22
Lviv,Lviv,45,41,9.75609756097561,2022-03-20,1
Lviv,Lviv,45,38,18.42105263157895,2022-03-20,4
Lviv,Lviv,93,45,106.66666666666667,2022-03-20,5
Lviv,Lviv,31,22,40.90909090909091,2022-03-20,8
Lviv,Lviv,34,31,9.67741935483871,2022-03-20,9
Lviv,Lviv,26,16,62.5,2022-03-20,13
Lviv,Lviv,31,26,19.23076923076923,2022-03-20,14
Lviv,Lviv,30,7,328.57142857142856,2022-03-20,17
Lviv,Lviv,76,16,375.0,2022-03-20,20
Lviv,Lviv,33,26,26.923076923076923,2022-03-20,23
Lviv,Lviv,42,16,162.5,2022-03-21,1
Lviv,Lviv,11,10,10.0,2022-03-21,5
Lviv,Lviv,8,7,14.285714285714286,2022-03-21,7
Lviv,Lviv,33,8,312.5,2022-03-21,8
Lviv,Lviv,11,7,57.142857142857146,2022-03-21,13
Lviv,Lviv,15,11,36.36363636363637,2022-03-21,14
Lviv,Lviv,54,8,575.0,2022-03-21,17
Lviv,Lviv,61,54,12.962962962962964,2022-03-21,18
Lviv,Lviv,46,23,100.0,2022-03-21,23
Lviv,Lviv,59,20,195.0,2022-03-22,2
Lviv,Lviv,63,59,6.779661016949152,2022-03-22,3
Lviv,Lviv,68,21,223.8095238095238,2022-03-22,5
Lviv,Lviv,22,17,29.41176470588235,2022-03-22,8
Lviv,Lviv,13,9,44.44444444444444,2022-03-22,11
Lviv,Lviv,19,13,46.15384615384615,2022-03-22,12
Lviv,Lviv,19,13,46.15384615384615,2022-03-22,17
Lviv,Lviv,15,12,25.0,2022-03-22,19
Lviv,Lviv,14,10,40.0,2022-03-22,21
Lviv,Lviv,15,14,7.142857142857143,2022-03-22,23
Lviv,Lviv,10,3,233.33333333333334,2022-03-23,2
Lviv,Lviv,12,10,20.0,2022-03-23,3
Lviv,Lviv,8,5,60.0,2022-03-23,5
Lviv,Lviv,9,8,12.5,2022-03-23,6
Lviv,Lviv,40,5,700.0,2022-03-23,9
Lviv,Lviv,9,5,80.0,2022-03-23,15
Lviv,Lviv,6,2,200.0,2022-03-23,18
Lviv,Lviv,7,6,16.666666666666668,2022-03-23,19
Lviv,Lviv,16,7,128.57142857142858,2022-03-23,20
Lviv,Lviv,5,3,66.66666666666667,2022-03-24,0
Lviv,Lviv,6,5,20.0,2022-03-24,1
Lviv,Lviv,8,3,166.66666666666666,2022-03-24,3
Lviv,Lviv,4,3,33.333333333333336,2022-03-24,6
Lviv,Lviv,5,2,150.0,2022-03-24,9
Lviv,Lviv,4,3,33.333333333333336,2022-03-24,11
Lviv,Lviv,5,4,25.0,2022-03-24,12
Lviv,Lviv,11,5,120.0,2022-03-24,13
Lviv,Lviv,6,4,50.0,2022-03-24,15
Lviv,Lviv,9,4,125.0,2022-03-24,19
Lviv,Lviv,10,3,233.33333333333334,2022-03-24,22
Lviv,Lviv,14,10,40.0,2022-03-24,23
Lviv,Lviv,11,4,175.0,2022-03-25,1
Lviv,Lviv,13,11,18.181818181818183,2022-03-25,2
Lviv,Lviv,15,13,15.384615384615385,2022-03-25,3
Lviv,Lviv,10,7,42.857142857142854,2022-03-25,6
Lviv,Lviv,14,7,100.0,2022-03-25,8
Lviv,Lviv,25,9,177.77777777777777,2022-03-25,10
Lviv,Lviv,12,7,71.42857142857143,2022-03-25,13
Lviv,Lviv,15,11,36.36363636363637,2022-03-25,16
Lviv,Lviv,10,9,11.11111111111111,2022-03-25,19
Lviv,Lviv,9,8,12.5,2022-03-25,21
Lviv,Lviv,12,9,33.333333333333336,2022-03-25,23
Lviv,Lviv,14,12,16.666666666666668,2022-03-26,0
Lviv,Lviv,20,6,233.33333333333334,2022-03-26,2
Lviv,Lviv,5,3,66.66666666666667,2022-03-26,5
Lviv,Lviv,5,4,25.0,2022-03-26,7
Lviv,Lviv,8,5,60.0,2022-03-26,8
Lviv,Lviv,7,4,75.0,2022-03-26,12
Lviv,Lviv,120,3,3900.0,2022-03-26,14
Lviv,Lviv,769,120,540.8333333333334,2022-03-26,15
Lviv,Lviv,861,769,11.963589076723016,2022-03-26,16
Lviv,Lviv,882,861,2.4390243902439024,2022-03-26,17
Lviv,Lviv,248,190,30.526315789473685,2022-03-26,23
Lviv,Lviv,100,88,13.636363636363637,2022-03-27,4
Lviv,Lviv,214,96,122.91666666666667,2022-03-27,6
Lviv,Lviv,167,106,57.54716981132076,2022-03-27,9
Lviv,Lviv,55,50,10.0,2022-03-27,16
Lviv,Lviv,46,27,70.37037037037037,2022-03-27,18
Lviv,Lviv,84,46,82.6086956521739,2022-03-27,19
Lviv,Lviv,21,8,162.5,2022-03-28,3
Lviv,Lviv,23,21,9.523809523809524,2022-03-28,4
Lviv,Lviv,19,12,58.333333333333336,2022-03-28,9
Lviv,Lviv,20,15,33.333333333333336,2022-03-28,11
Lviv,Lviv,24,20,20.0,2022-03-28,12
Lviv,Lviv,24,16,50.0,2022-03-28,15
Lviv,Lviv,31,24,29.166666666666668,2022-03-28,16
Lviv,Lviv,32,11,190.9090909090909,2022-03-28,18
Lviv,Lviv,8,3,166.66666666666666,2022-03-28,22
Lviv,Lviv,24,8,200.0,2022-03-28,23
Lviv,Lviv,10,9,11.11111111111111,2022-03-29,1
Lviv,Lviv,24,10,140.0,2022-03-29,2
Lviv,Lviv,18,13,38.46153846153846,2022-03-29,4
Lviv,Lviv,43,11,290.90909090909093,2022-03-29,7
Lviv,Lviv,183,43,325.5813953488372,2022-03-29,8
Lviv,Lviv,83,63,31.746031746031747,2022-03-29,13
Lviv,Lviv,36,19,89.47368421052632,2022-03-29,19
Lviv,Lviv,32,18,77.77777777777777,2022-03-29,22
Lviv,Lviv,27,17,58.8235294117647,2022-03-30,2
Lviv,Lviv,21,5,320.0,2022-03-30,4
Lviv,Lviv,25,21,19.047619047619047,2022-03-30,5
Lviv,Lviv,15,5,200.0,2022-03-30,7
Lviv,Lviv,13,7,85.71428571428571,2022-03-30,9
Lviv,Lviv,17,13,30.76923076923077,2022-03-30,10
Lviv,Lviv,37,4,825.0,2022-03-30,13
Lviv,Lviv,25,16,56.25,2022-03-30,15
Lviv,Lviv,14,7,100.0,2022-03-30,18
Lviv,Lviv,21,9,133.33333333333334,2022-03-30,21
Lviv,Lviv,9,5,80.0,2022-03-31,1
Lviv,Lviv,11,9,22.22222222222222,2022-03-31,2
Lviv,Lviv,8,6,33.333333333333336,2022-03-31,4
Lviv,Lviv,7,4,75.0,2022-03-31,6
Lviv,Lviv,12,7,71.42857142857143,2022-03-31,7
Lviv,Lviv,14,11,27.272727272727273,2022-03-31,9
Lviv,Lviv,10,9,11.11111111111111,2022-03-31,11
Lviv,Lviv,10,4,150.0,2022-03-31,14
Lviv,Lviv,24,10,140.0,2022-03-31,15
Lviv,Lviv,9,6,50.0,2022-03-31,17
Lviv,Lviv,15,9,66.66666666666667,2022-03-31,18
Lviv,Lviv,9,8,12.5,2022-03-31,20
Lviv,Lviv,5,2,150.0,2022-03-31,22
Lviv,Lviv,12,2,500.0,2022-04-01,0
Lviv,Lviv,22,12,83.33333333333333,2022-04-01,1
Lviv,Lviv,21,6,250.0,2022-04-01,3
Lviv,Lviv,6,4,50.0,2022-04-01,5
Lviv,Lviv,9,6,50.0,2022-04-01,6
Lviv,Lviv,15,9,66.66666666666667,2022-04-01,7
Lviv,Lviv,20,15,33.333333333333336,2022-04-01,8
Lviv,Lviv,12,5,140.0,2022-04-01,12
Lviv,Lviv,21,12,75.0,2022-04-01,13
Lviv,Lviv,17,10,70.0,2022-04-01,17
Lviv,Lviv,6,4,50.0,2022-04-01,19
Lviv,Lviv,8,6,33.333333333333336,2022-04-01,20
Lviv,Lviv,5,4,25.0,2022-04-02,0
Lviv,Lviv,7,5,40.0,2022-04-02,1
Lviv,Lviv,6,2,200.0,2022-04-02,4
Lviv,Lviv,7,6,16.666666666666668,2022-04-02,5
Lviv,Lviv,8,7,14.285714285714286,2022-04-02,7
Lviv,Lviv,4,2,100.0,2022-04-02,10
Lviv,Lviv,9,4,125.0,2022-04-02,11
Lviv,Lviv,7,5,40.0,2022-04-02,14
Lviv,Lviv,12,1,1100.0,2022-04-02,17
Lviv,Lviv,36,12,200.0,2022-04-02,18
Lviv,Lviv,8,6,33.333333333333336,2022-04-02,21
Lviv,Lviv,10,8,25.0,2022-04-02,22
Lviv,Lviv,15,4,275.0,2022-04-03,1
Lviv,Lviv,16,5,220.0,2022-04-03,3
Lviv,Lviv,11,4,175.0,2022-04-03,6
Lviv,Lviv,3,2,50.0,2022-04-03,9
Lviv,Lviv,3,1,200.0,2022-04-03,12
Lviv,Lviv,4,3,33.333333333333336,2022-04-03,15
Lviv,Lviv,6,1,500.0,2022-04-03,17
Lviv,Lviv,4,1,300.0,2022-04-03,21
Lviv,Lviv,8,2,300.0,2022-04-04,3
Lviv,Lviv,4,3,33.333333333333336,2022-04-04,6
Lviv,Lviv,6,4,50.0,2022-04-04,7
Lviv,Lviv,3,1,200.0,2022-04-04,10
Lviv,Lviv,3,2,50.0,2022-04-04,12
Lviv,Lviv,5,3,66.66666666666667,2022-04-04,13
Lviv,Lviv,27,5,440.0,2022-04-04,14
Lviv,Lviv,9,7,28.571428571428573,2022-04-04,16
Lviv,Lviv,5,2,150.0,2022-04-04,18
Lviv,Lviv,6,5,20.0,2022-04-04,19
Lviv,Lviv,5,3,66.66666666666667,2022-04-04,21
Lviv,Lviv,4,1,300.0,2022-04-05,0
Lviv,Lviv,5,2,150.0,2022-04-05,5
Lviv,Lviv,3,1,200.0,2022-04-05,7
Lviv,Lviv,10,2,400.0,2022-04-05,9
Lviv,Lviv,5,3,66.66666666666667,2022-04-05,12
Lviv,Lviv,13,5,160.0,2022-04-05,13
Lviv,Lviv,8,5,60.0,2022-04-05,15
Lviv,Lviv,9,2,350.0,2022-04-05,18
Lviv,Lviv,17,9,88.88888888888889,2022-04-05,19
Lviv,Lviv,6,5,20.0,2022-04-06,0
Lviv,Lviv,10,6,66.66666666666667,2022-04-06,1
Lviv,Lviv,11,5,120.0,2022-04-06,5
Lviv,Lviv,19,11,72.72727272727273,2022-04-06,6
Lviv,Lviv,27,19,42.10526315789474,2022-04-06,7
Lviv,Lviv,6,4,50.0,2022-04-06,13
Lviv,Lviv,19,3,533.3333333333334,2022-04-06,16
Lviv,Lviv,22,14,57.142857142857146,2022-04-06,18
Lviv,Lviv,5,4,25.0,2022-04-07,1
Lviv,Lviv,3,2,50.0,2022-04-07,4
Lviv,Lviv,5,3,66.66666666666667,2022-04-07,5
Lviv,Lviv,11,5,120.0,2022-04-07,7
Lviv,Lviv,8,3,166.66666666666666,2022-04-07,10
Lviv,Lviv,8,4,100.0,2022-04-07,12
Lviv,Lviv,2,1,100.0,2022-04-07,14
Lviv,Lviv,9,2,350.0,2022-04-07,16
Lviv,Lviv,5,1,400.0,2022-04-07,18
Lviv,Lviv,20,5,300.0,2022-04-07,19
Lviv,Lviv,3,2,50.0,2022-04-07,23
Lviv,Lviv,5,3,66.66666666666667,2022-04-08,1
Lviv,Lviv,9,1,800.0,2022-04-08,3
Lviv,Lviv,6,3,100.0,2022-04-08,5
Lviv,Lviv,9,6,50.0,2022-04-08,6
Lviv,Lviv,9,3,200.0,2022-04-08,9
Lviv,Lviv,5,4,25.0,2022-04-08,12
Lviv,Lviv,7,5,40.0,2022-04-08,13
Lviv,Lviv,5,1,400.0,2022-04-08,15
Lviv,Lviv,32,3,966.6666666666666,2022-04-08,17
Lviv,Lviv,7,1,600.0,2022-04-09,2
Lviv,Lviv,4,2,100.0,2022-04-09,4
Lviv,Lviv,8,4,100.0,2022-04-09,5
Lviv,Lviv,11,8,37.5,2022-04-09,6
Lviv,Lviv,4,3,33.333333333333336,2022-04-09,9
Lviv,Lviv,7,3,133.33333333333334,2022-04-09,11
Lviv,Lviv,5,2,150.0,2022-04-09,14
Lviv,Lviv,10,5,100.0,2022-04-09,15
Lviv,Lviv,15,5,200.0,2022-04-09,17
Lviv,Lviv,6,5,20.0,2022-04-09,20
Lviv,Lviv,19,3,533.3333333333334,2022-04-09,22
Lviv,Lviv,8,2,300.0,2022-04-10,3
Lviv,Lviv,7,3,133.33333333333334,2022-04-10,9
Lviv,Lviv,3,1,200.0,2022-04-10,14
Lviv,Lviv,10,3,233.33333333333334,2022-04-10,15
Lviv,Lviv,6,1,500.0,2022-04-10,18
Lviv,Lviv,2,1,100.0,2022-04-10,23
Lviv,Lviv,5,2,150.0,2022-04-11,1
Lviv,Lviv,7,5,40.0,2022-04-11,2
Lviv,Lviv,7,3,133.33333333333334,2022-04-11,5
Lviv,Lviv,4,2,100.0,2022-04-11,7
Lviv,Lviv,8,4,100.0,2022-04-11,8
Lviv,Lviv,21,8,162.5,2022-04-11,9
Lviv,Lviv,20,13,53.84615384615385,2022-04-11,11
Lviv,Lviv,5,3,66.66666666666667,2022-04-11,14
Lviv,Lviv,35,5,600.0,2022-04-11,15
Lviv,Lviv,73,25,192.0,2022-04-11,17
Lviv,Lviv,8,4,100.0,2022-04-11,23
Lviv,Lviv,15,8,87.5,2022-04-12,0
Lviv,Lviv,18,10,80.0,2022-04-12,2
Lviv,Lviv,14,10,40.0,2022-04-12,4
Lviv,Lviv,16,14,14.285714285714286,2022-04-12,5
Lviv,Lviv,17,16,6.25,2022-04-12,6
Lviv,Lviv,14,5,180.0,2022-04-12,11
Lviv,Lviv,5,3,66.66666666666667,2022-04-12,13
Lviv,Lviv,16,5,220.0,2022-04-12,14
Lviv,Lviv,23,16,43.75,2022-04-12,15
Lviv,Lviv,8,3,166.66666666666666,2022-04-12,17
Lviv,Lviv,8,2,300.0,2022-04-12,22
Lviv,Lviv,5,3,66.66666666666667,2022-04-13,1
Lviv,Lviv,4,3,33.333333333333336,2022-04-13,3
Lviv,Lviv,6,4,50.0,2022-04-13,4
Lviv,Lviv,7,2,250.0,2022-04-13,7
Lviv,Lviv,7,6,16.666666666666668,2022-04-13,9
Lviv,Lviv,6,4,50.0,2022-04-13,11
Lviv,Lviv,10,6,66.66666666666667,2022-04-13,12
Lviv,Lviv,15,2,650.0,2022-04-13,18
Lviv,Lviv,31,15,106.66666666666667,2022-04-13,19
Lviv,Lviv,9,4,125.0,2022-04-13,21
Lviv,Lviv,11,9,22.22222222222222,2022-04-13,22
Lviv,Lviv,14,11,27.272727272727273,2022-04-13,23
Lviv,Lviv,8,5,60.0,2022-04-14,2
Lviv,Lviv,5,4,25.0,2022-04-14,4
Lviv,Lviv,7,5,40.0,2022-04-14,6
Lviv,Lviv,8,7,14.285714285714286,2022-04-14,7
Lviv,Lviv,27,2,1250.0,2022-04-14,9
Lviv,Lviv,53,27,96.29629629629629,2022-04-14,10
Lviv,Lviv,26,19,36.8421052631579,2022-04-14,15
Lviv,Lviv,27,26,3.8461538461538463,2022-04-14,16
Lviv,Lviv,30,19,57.89473684210526,2022-04-14,18
Lviv,Lviv,16,9,77.77777777777777,2022-04-14,21
Lviv,Lviv,3,2,50.0,2022-04-15,4
Lviv,Lviv,16,3,433.3333333333333,2022-04-15,5
Lviv,Lviv,14,5,180.0,2022-04-15,8
Lviv,Lviv,8,7,14.285714285714286,2022-04-15,10
Lviv,Lviv,6,5,20.0,2022-04-15,12
Lviv,Lviv,5,2,150.0,2022-04-15,14
Lviv,Lviv,6,5,20.0,2022-04-15,15
Lviv,Lviv,5,1,400.0,2022-04-15,18
Lviv,Lviv,2,1,100.0,2022-04-15,23
Lviv,Lviv,3,2,50.0,2022-04-16,0
Lviv,Lviv,6,3,100.0,2022-04-16,3
Lviv,Lviv,39,6,550.0,2022-04-16,5
Lviv,Lviv,74,21,252.38095238095238,2022-04-16,7
Lviv,Lviv,15,13,15.384615384615385,2022-04-16,10
Lviv,Lviv,19,12,58.333333333333336,2022-04-16,12
Lviv,Lviv,22,14,57.142857142857146,2022-04-16,17
Lviv,Lviv,11,8,37.5,2022-04-16,20
Lviv,Lviv,6,5,20.0,2022-04-16,22
Lviv,Lviv,8,1,700.0,2022-04-17,2
Lviv,Lviv,4,3,33.333333333333336,2022-04-17,4
Lviv,Lviv,7,4,75.0,2022-04-17,5
Lviv,Lviv,8,7,14.285714285714286,2022-04-17,6
Lviv,Lviv,4,3,33.333333333333336,2022-04-17,12
Lviv,Lviv,2,1,100.0,2022-04-17,15
Lviv,Lviv,4,1,300.0,2022-04-17,17
Lviv,Lviv,4,1,300.0,2022-04-17,20
Lviv,Lviv,21,4,425.0,2022-04-17,21
Lviv,Lviv,4,1,300.0,2022-04-18,3
Lviv,Lviv,5,4,25.0,2022-04-18,4
Lviv,Lviv,55,5,1000.0,2022-04-18,5
Lviv,Lviv,377,55,585.4545454545455,2022-04-18,6
Lviv,Lviv,1197,377,217.50663129973475,2022-04-18,7
Lviv,Lviv,360,284,26.760563380281692,2022-04-18,13
Lviv,Lviv,277,176,57.38636363636363,2022-04-18,17
Lviv,Lviv,284,277,2.527075812274368,2022-04-18,18
Lviv,Lviv,244,215,13.488372093023257,2022-04-18,23
Lviv,Lviv,97,96,1.0416666666666667,2022-04-19,3
Lviv,Lviv,87,74,17.56756756756757,2022-04-19,6
Lviv,Lviv,58,55,5.454545454545454,2022-04-19,10
Lviv,Lviv,66,58,13.793103448275861,2022-04-19,11
Lviv,Lviv,135,35,285.7142857142857,2022-04-19,15
Lviv,Lviv,18,15,20.0,2022-04-19,21
Lviv,Lviv,26,18,44.44444444444444,2022-04-19,22
Lviv,Lviv,13,11,18.181818181818183,2022-04-20,1
Lviv,Lviv,21,13,61.53846153846154,2022-04-20,2
Lviv,Lviv,14,12,16.666666666666668,2022-04-20,4
Lviv,Lviv,15,14,7.142857142857143,2022-04-20,5
Lviv,Lviv,18,7,157.14285714285714,2022-04-20,8
Lviv,Lviv,9,4,125.0,2022-04-20,10
Lviv,Lviv,17,5,240.0,2022-04-20,12
Lviv,Lviv,8,7,14.285714285714286,2022-04-20,14
Lviv,Lviv,17,4,325.0,2022-04-20,17
Lviv,Lviv,20,16,25.0,2022-04-20,19
Lviv,Lviv,10,8,25.0,2022-04-20,21
Lviv,Lviv,8,5,60.0,2022-04-21,0
Lviv,Lviv,12,8,50.0,2022-04-21,1
Lviv,Lviv,18,6,200.0,2022-04-21,3
Lviv,Lviv,11,6,83.33333333333333,2022-04-21,6
Lviv,Lviv,14,1,1300.0,2022-04-21,11
Lviv,Lviv,15,14,7.142857142857143,2022-04-21,12
Lviv,Lviv,8,7,14.285714285714286,2022-04-21,17
Lviv,Lviv,12,8,50.0,2022-04-21,18
Lviv,Lviv,14,4,250.0,2022-04-21,20
Lviv,Lviv,5,4,25.0,2022-04-21,22
Lviv,Lviv,9,5,80.0,2022-04-21,23
Vovchansk,Vovchansk,1,"",1.0,2022-03-08,18
Vovchansk,Vovchansk,24,1,2300.0,2022-03-20,19
Dovzhansk,Dovzhansk,2,"",1.0,2022-04-11,17
Mogiliv-Podilskii,Mohyliv-Podilskyi,1,"",1.0,2022-03-22,23
Netishin,Netishyn,1,"",1.0,2022-03-12,20
Energodar,--------------------,7,"",1.0,2022-02-25,20
Energodar,--------------------,2,1,100.0,2022-02-27,2
Energodar,--------------------,15,1,1400.0,2022-02-28,13
Energodar,--------------------,2,1,100.0,2022-02-28,21
Energodar,--------------------,23,1,2200.0,2022-03-02,7
Energodar,--------------------,101,19,431.57894736842104,2022-03-02,9
Energodar,--------------------,150,101,48.51485148514851,2022-03-02,10
